height,weight,age,gender,activity_level,fitness_level,goal,muscle_mass,body_fat_percentage,body_fat_mass,water,protein_intake,minerals,bmi,calories,protein,carbs,fat
1.784,73.3,22,Male,3,2,lose_fat,35.85,22.63,16.59,39.85,11.07,3.26,23.04,2241,123.7,273.2,72.6
1.778,82.9,51,Male,3,2,gain_muscle,37.57,10.37,8.6,52.62,14.89,3.73,26.23,2833,162.5,345.3,89.1
1.708,51.2,57,Male,2,1,lose_fat,22.9,27.34,13.99,27.38,7.16,2.17,17.54,1202,72.9,138.0,39.8
1.624,67.8,17,Female,4,3,lose_fat,30.74,43.86,29.75,26.93,6.74,3.29,25.72,1830,89.5,214.6,68.2
1.589,69.5,32,Female,4,3,lose_fat,29.0,38.25,26.58,31.15,9.52,3.25,27.53,1711,100.2,190.5,60.9
1.627,59.1,62,Female,4,2,gain_muscle,24.12,31.68,18.72,29.87,8.47,2.92,22.34,2190,109.2,267.5,75.9
1.622,73.8,32,Female,2,1,lose_fat,34.54,31.55,23.27,35.66,9.98,3.7,28.04,1488,106.5,158.4,47.6
1.536,55.3,58,Female,5,2,lose_fat,21.12,29.6,16.36,28.11,7.6,2.4,23.43,1564,80.2,199.9,49.3
1.674,72.1,20,Female,4,2,gain_muscle,28.04,22.15,15.98,41.73,9.98,3.43,25.72,2865,154.7,330.2,102.8
1.83,80.3,17,Male,2,1,maintain,39.22,20.74,16.66,49.37,11.86,3.21,23.99,2578,111.9,326.5,91.6
1.687,67.3,21,Female,2,2,gain_muscle,31.54,25.93,17.46,38.48,10.13,3.1,23.66,2255,124.4,271.7,74.5
1.595,67.1,50,Female,2,2,lose_fat,32.12,37.79,25.34,30.44,8.56,2.76,26.36,1137,91.4,106.2,38.5
1.785,68.2,24,Male,1,1,lose_fat,29.5,23.79,16.21,38.34,10.39,3.9,21.39,1466,101.9,156.2,48.2
1.602,50.1,68,Male,3,2,lose_fat,21.94,19.34,9.7,29.73,7.43,2.87,19.52,1280,90.0,123.8,47.2
1.672,79.1,57,Female,3,3,gain_muscle,37.86,27.99,22.12,41.65,11.87,4.43,28.29,2527,175.7,275.8,80.1
1.903,91.5,30,Male,3,2,lose_fat,47.21,23.96,21.92,49.55,13.66,4.38,25.25,2478,147.7,303.7,74.7
1.587,63.1,28,Female,2,1,lose_fat,24.01,32.32,20.39,32.24,7.9,3.0,25.05,1249,78.3,146.4,38.9
1.475,42.0,66,Female,3,3,gain_muscle,18.0,33.38,14.02,20.41,6.03,2.0,19.3,1713,96.4,195.1,60.8
1.641,84.6,44,Female,1,2,maintain,34.44,28.69,24.26,40.92,12.69,3.64,31.38,1786,159.2,153.2,59.6
1.525,49.3,60,Female,3,2,lose_fat,21.09,29.59,14.57,24.48,6.01,2.5,21.17,1100,78.4,119.4,34.3
1.842,82.6,59,Male,1,1,lose_fat,41.3,19.62,16.21,49.86,14.95,4.18,24.35,1589,133.3,140.4,54.9
1.666,70.0,65,Female,1,1,gain_muscle,28.0,27.6,19.33,36.91,10.02,3.27,25.21,1710,125.5,170.8,58.3
1.805,88.2,40,Male,3,2,maintain,45.94,8.0,7.05,57.09,15.73,3.92,27.07,2791,159.0,342.8,87.1
1.67,67.9,36,Male,5,2,lose_fat,35.68,23.12,15.7,38.01,11.22,2.94,24.34,2400,111.5,299.0,84.2
1.732,59.1,62,Female,2,1,gain_muscle,22.56,26.74,15.8,30.57,9.01,2.87,19.7,1821,110.4,207.6,61.0
1.747,71.8,35,Female,3,2,lose_fat,32.15,29.51,21.18,38.08,9.13,3.42,23.52,1772,119.1,181.7,63.2
1.537,62.2,44,Female,1,1,lose_fat,30.69,38.28,23.83,26.78,7.63,2.54,26.36,1100,75.9,116.1,36.9
1.627,74.8,65,Female,4,2,gain_muscle,27.49,34.15,25.55,36.47,8.95,2.7,28.25,2473,142.2,304.2,76.4
1.732,69.5,44,Female,1,1,gain_muscle,31.14,32.09,22.32,34.46,8.45,3.9,23.19,1844,127.2,190.9,63.5
1.615,60.9,24,Female,4,2,gain_muscle,25.62,28.44,17.32,31.48,8.7,2.35,23.34,2555,122.4,312.3,90.7
1.613,76.1,24,Female,2,1,lose_fat,32.02,33.59,25.55,36.6,9.85,3.45,29.25,1548,98.0,169.8,53.0
1.83,88.6,36,Male,1,3,maintain,42.52,13.82,12.24,51.23,15.15,4.34,26.45,2205,157.5,228.2,73.6
1.549,68.9,37,Female,4,2,lose_fat,30.3,29.35,20.22,35.84,9.52,3.19,28.72,1766,103.5,208.4,57.6
1.621,61.9,56,Female,2,1,maintain,25.71,34.3,21.23,27.61,7.73,2.92,23.56,1675,84.7,218.8,51.2
1.595,64.0,38,Female,2,1,lose_fat,27.21,39.04,25.0,28.01,7.42,3.05,25.18,1198,81.0,120.8,43.4
1.598,62.5,40,Male,3,1,maintain,32.3,17.95,11.21,37.51,10.1,3.19,24.46,2191,90.2,295.6,72.0
1.486,53.5,54,Female,1,2,lose_fat,25.15,32.71,17.52,27.46,7.01,2.64,24.24,1100,76.4,115.4,37.0
1.777,91.1,24,Male,2,2,maintain,44.44,23.12,21.06,51.92,14.76,4.24,28.84,2623,164.0,278.9,94.6
1.779,85.4,51,Male,4,1,lose_fat,36.5,25.6,21.87,44.56,12.45,3.99,26.99,2424,115.7,311.2,79.6
1.652,69.8,62,Male,1,1,lose_fat,34.4,31.18,21.77,35.03,9.31,3.58,25.56,1100,99.5,91.8,37.2
1.633,74.4,38,Female,2,1,lose_fat,29.0,36.12,26.86,35.2,8.67,2.75,27.87,1329,95.2,142.1,42.2
1.719,87.4,48,Female,1,1,lose_fat,33.59,33.54,29.32,41.08,12.07,4.19,29.59,1303,121.0,108.4,42.8
1.847,95.8,20,Male,2,1,gain_muscle,46.5,12.11,11.6,61.59,17.73,4.71,28.09,2935,154.3,359.2,97.9
1.75,64.8,63,Female,3,1,lose_fat,28.26,34.22,22.17,31.06,8.4,2.51,21.16,1433,84.3,163.7,49.0
1.631,54.8,28,Female,4,3,maintain,22.26,25.58,14.03,31.45,7.73,2.54,20.61,2203,109.4,262.7,79.4
1.726,66.7,24,Male,2,2,maintain,29.0,21.66,14.45,37.87,9.88,3.19,22.37,2274,116.0,277.7,77.7
1.598,52.9,26,Female,3,3,lose_fat,25.15,33.66,17.82,26.32,6.48,2.51,20.72,1388,88.8,145.2,50.2
1.801,94.7,27,Male,3,1,gain_muscle,42.61,23.58,22.33,50.03,14.21,4.48,29.19,3130,157.0,379.1,109.5
1.658,66.3,27,Female,2,1,maintain,31.69,38.53,25.53,29.92,7.63,3.35,24.1,1954,95.0,255.4,61.4
1.744,84.1,44,Male,2,1,maintain,41.22,13.94,11.72,51.5,15.17,4.07,27.66,2350,124.1,290.6,76.8
1.671,46.1,61,Male,3,1,maintain,22.56,26.39,12.16,23.9,7.66,2.0,16.5,1868,72.0,266.3,57.2
1.652,65.9,26,Female,3,1,gain_muscle,28.54,32.84,21.64,32.81,10.21,3.08,24.16,2337,114.4,312.4,70.0
1.699,95.3,20,Male,2,1,gain_muscle,45.32,24.95,23.78,53.47,14.5,5.32,33.03,2776,168.9,339.7,82.4
1.666,74.2,34,Female,1,1,gain_muscle,32.9,27.43,20.36,38.72,9.96,3.93,26.74,1927,129.6,210.4,63.0
1.596,60.0,52,Female,2,2,gain_muscle,25.7,27.61,16.56,31.97,8.86,2.43,23.55,1857,105.2,230.8,57.0
1.936,92.8,55,Male,5,3,lose_fat,44.54,18.6,17.26,55.82,12.85,3.72,24.76,3125,188.7,336.5,113.8
1.691,74.5,44,Female,4,2,gain_muscle,34.97,28.91,21.53,39.82,9.3,3.61,26.05,2694,141.8,360.0,76.3
1.85,63.7,55,Male,1,1,lose_fat,29.8,28.01,17.84,32.86,8.25,2.36,18.61,1212,95.4,129.3,34.8
1.549,59.6,61,Female,2,1,gain_muscle,25.4,27.12,16.17,32.35,9.44,2.8,24.84,1720,106.5,196.8,56.3
1.803,74.7,55,Male,5,1,maintain,34.97,23.05,17.21,43.48,12.59,3.23,22.96,3047,105.5,407.4,110.6
1.814,100.0,47,Male,2,3,maintain,47.2,20.65,20.65,56.43,15.13,4.38,30.39,2617,184.2,286.0,81.8
1.479,46.4,53,Female,2,1,lose_fat,18.02,33.57,15.57,22.63,5.68,2.4,21.19,1100,64.6,133.4,34.2
1.557,69.9,35,Female,3,1,maintain,27.42,32.0,22.38,33.68,9.38,3.16,28.84,2074,107.2,273.8,61.1
1.671,53.7,49,Male,1,1,lose_fat,28.8,23.53,12.63,28.49,7.67,2.24,19.22,1140,86.3,115.7,36.9
1.74,81.3,30,Female,3,1,gain_muscle,38.98,28.67,23.3,41.61,11.46,4.11,26.85,2583,151.4,310.8,81.6
1.482,42.9,45,Female,4,3,lose_fat,21.43,33.53,14.39,20.44,5.58,2.0,19.54,1100,69.6,133.9,31.8
1.802,82.6,39,Male,2,1,lose_fat,35.35,28.64,23.66,41.04,11.41,4.03,25.46,1836,118.5,199.0,62.9
1.572,55.4,44,Female,2,2,lose_fat,24.03,39.13,21.66,23.86,6.37,2.76,22.41,1100,74.1,111.6,39.7
1.798,63.7,21,Female,2,1,gain_muscle,30.54,23.78,15.15,36.52,9.6,3.06,19.7,2248,118.3,288.2,69.1
1.637,48.1,64,Female,2,2,lose_fat,20.35,28.22,13.56,25.46,7.1,2.55,17.93,1100,76.4,119.2,35.3
1.783,81.2,41,Male,3,1,lose_fat,41.45,32.69,26.53,40.16,9.17,3.55,25.54,2022,106.8,229.3,75.3
1.503,55.9,38,Female,3,2,gain_muscle,26.37,25.22,14.1,30.33,7.84,2.21,24.74,1994,106.2,254.2,61.4
1.511,61.3,55,Female,2,1,gain_muscle,27.27,24.91,15.28,31.99,8.76,2.48,26.85,1775,104.2,205.4,59.6
1.731,85.9,23,Female,1,1,lose_fat,34.32,25.12,21.59,46.03,12.42,4.32,28.69,1581,130.2,145.8,53.0
1.52,48.8,65,Female,3,3,maintain,19.21,40.56,19.78,21.55,5.92,2.33,21.12,1515,97.6,176.8,46.4
1.788,71.5,60,Male,1,1,maintain,33.61,18.77,13.41,41.85,10.97,3.75,22.34,1852,102.3,223.0,61.2
1.727,68.6,35,Male,2,3,maintain,35.51,18.26,12.53,41.6,11.58,2.64,23.01,2220,126.7,264.0,73.0
1.574,60.3,59,Female,3,1,lose_fat,22.77,37.71,22.74,26.09,7.67,2.82,24.33,1188,72.7,128.2,42.7
1.764,63.4,41,Male,1,2,gain_muscle,29.14,20.53,13.02,37.95,9.38,3.48,20.38,2030,132.7,223.8,67.1
1.659,79.6,67,Female,3,1,lose_fat,37.47,33.84,26.94,37.85,10.48,3.65,28.92,1549,109.7,166.0,49.6
1.829,92.9,55,Male,1,1,gain_muscle,38.97,19.4,18.02,53.51,15.78,4.56,27.75,2300,161.7,244.8,74.9
1.678,47.2,39,Female,5,3,lose_fat,23.0,23.25,10.97,26.7,6.7,2.5,16.76,1870,82.4,231.6,68.2
1.752,69.1,47,Male,4,3,lose_fat,36.08,20.79,14.37,39.92,10.27,4.49,22.52,2211,130.7,253.8,74.8
1.624,58.9,46,Female,3,2,gain_muscle,24.0,27.27,16.07,30.3,8.75,2.57,22.34,2104,111.0,252.3,72.3
1.757,99.3,51,Male,2,2,maintain,47.1,8.0,7.95,67.41,17.51,4.65,32.17,2465,176.0,271.7,74.9
1.643,66.6,66,Female,4,2,maintain,30.6,19.83,13.2,37.51,10.4,3.33,24.67,2087,123.7,236.7,71.7
1.548,63.3,63,Female,5,2,lose_fat,29.72,31.11,19.68,30.28,7.63,2.63,26.39,1695,99.2,184.2,62.4
1.751,92.8,68,Male,1,1,lose_fat,41.36,23.92,22.2,52.32,12.18,5.34,30.29,1423,153.7,96.8,46.8
1.858,111.1,66,Male,4,2,gain_muscle,52.9,17.4,19.34,66.14,17.41,5.82,32.17,3601,227.1,421.8,111.7
1.606,57.7,48,Female,3,1,lose_fat,26.85,29.67,17.11,29.03,6.67,2.98,22.36,1366,83.2,144.4,50.6
1.808,88.2,37,Male,2,1,maintain,39.42,26.43,23.3,47.1,12.5,3.77,26.96,2509,149.1,290.5,83.4
1.593,67.1,46,Female,2,1,maintain,27.83,22.08,14.82,36.28,10.68,2.96,26.45,1745,93.5,211.6,58.3
1.629,78.5,67,Female,2,1,lose_fat,33.73,35.61,27.95,35.64,9.89,3.23,29.58,1191,99.5,110.0,39.2
1.622,59.0,58,Female,2,2,lose_fat,26.78,23.22,13.7,32.09,8.13,2.23,22.42,1181,101.8,108.0,38.0
1.751,72.7,69,Male,4,2,lose_fat,34.82,24.06,17.48,38.85,10.85,3.53,23.7,2022,126.3,233.0,65.0
1.675,75.9,54,Male,1,1,gain_muscle,37.42,16.51,12.52,46.97,12.98,3.45,27.05,1992,136.0,215.3,65.2
1.743,54.9,34,Male,3,2,maintain,26.26,19.53,10.73,32.14,9.06,2.56,18.08,2319,93.6,314.9,76.1
1.787,78.4,20,Male,4,1,lose_fat,36.47,18.19,14.26,45.87,11.75,3.91,24.55,2671,121.5,342.2,90.7
1.578,71.9,31,Female,3,3,maintain,34.04,36.97,26.57,33.0,8.57,3.01,28.85,2167,136.8,240.9,72.9
1.771,63.2,16,Female,3,2,maintain,27.81,30.8,19.46,31.7,8.44,3.54,20.15,2317,101.5,319.1,70.5
1.672,73.8,64,Male,1,3,gain_muscle,37.89,11.69,8.63,48.47,12.36,2.94,26.42,2071,160.2,187.2,75.7
1.722,72.3,44,Male,2,2,lose_fat,31.54,19.49,14.09,43.33,11.99,2.95,24.38,1680,123.4,162.1,59.8
1.853,87.9,26,Male,1,1,gain_muscle,41.67,18.07,15.89,52.03,13.9,4.29,25.61,2454,141.0,288.2,81.9
1.63,67.1,21,Female,2,1,gain_muscle,30.04,27.15,18.22,34.66,10.06,2.89,25.25,2202,109.2,285.2,69.4
1.757,67.3,26,Male,2,1,lose_fat,29.71,24.79,16.67,37.19,10.26,2.81,21.8,1696,106.4,188.0,57.6
1.739,56.2,45,Male,2,1,maintain,23.65,25.99,14.59,30.81,7.12,2.82,18.56,1996,82.1,259.6,69.9
1.711,73.0,45,Male,2,1,maintain,34.58,27.81,20.31,38.8,9.02,2.87,24.96,2207,126.2,260.6,73.3
1.782,84.5,54,Male,2,1,maintain,43.71,15.06,12.73,53.14,13.55,4.35,26.62,2344,112.5,310.2,72.6
1.618,48.1,65,Female,4,2,maintain,20.38,34.02,16.35,22.21,7.06,2.68,18.36,1745,75.9,231.4,57.3
1.591,61.1,40,Female,3,2,maintain,27.5,22.05,13.47,34.33,10.26,2.79,24.14,1980,103.7,252.3,61.8
1.574,44.0,33,Female,3,1,lose_fat,21.79,24.66,10.86,24.51,6.54,2.27,17.77,1339,69.6,177.0,39.2
1.724,62.1,17,Female,5,2,lose_fat,27.66,32.67,20.28,30.31,8.06,3.06,20.89,2279,87.7,332.0,66.7
1.726,63.2,17,Male,2,1,lose_fat,32.1,24.06,15.22,34.68,8.83,3.24,21.22,1735,96.1,220.4,52.1
1.724,60.6,50,Male,1,1,maintain,26.65,14.76,8.95,37.04,10.27,2.87,20.39,1696,94.9,207.8,53.9
1.681,70.6,42,Male,1,1,gain_muscle,33.75,21.14,14.91,37.41,10.94,3.16,24.98,2077,126.0,247.0,65.0
1.688,79.9,61,Female,3,1,lose_fat,30.55,33.09,26.43,37.88,11.23,3.79,28.02,1587,102.8,181.2,50.1
1.76,51.1,34,Male,3,1,gain_muscle,24.49,25.02,12.79,28.38,7.18,2.15,16.5,2383,90.5,321.9,81.5
1.673,81.6,28,Male,1,1,lose_fat,42.72,14.12,11.53,52.45,14.49,3.41,29.17,1667,138.7,145.8,58.8
1.691,71.2,34,Male,2,2,lose_fat,30.22,17.92,12.76,43.35,10.25,2.86,24.92,1724,128.3,170.8,58.6
1.655,67.8,63,Female,4,3,lose_fat,25.88,19.13,12.97,41.65,10.84,3.24,24.76,1869,129.7,208.8,57.2
1.683,75.1,19,Male,4,2,maintain,35.31,22.35,16.78,42.53,11.69,3.62,26.5,2921,122.0,410.9,87.7
1.827,76.9,49,Male,3,1,lose_fat,38.19,17.52,13.47,46.37,11.54,4.5,23.03,2116,121.3,250.2,70.0
1.72,59.4,66,Male,3,2,maintain,23.82,16.4,9.73,36.77,10.5,2.61,20.05,2051,94.8,268.5,66.4
1.893,106.7,29,Male,1,3,gain_muscle,51.97,16.73,17.85,64.68,18.3,5.38,29.76,2929,253.2,263.7,95.7
1.632,85.3,28,Female,3,1,gain_muscle,39.47,23.64,20.16,45.74,12.9,3.99,32.04,2615,147.3,322.0,82.0
1.58,50.8,16,Female,2,2,lose_fat,24.33,33.29,16.9,24.69,6.84,2.33,20.34,1186,72.2,127.6,43.0
1.707,58.4,29,Female,1,2,gain_muscle,22.96,20.12,11.75,33.65,8.74,3.07,20.05,1854,109.4,212.6,62.9
1.599,74.0,34,Female,3,1,lose_fat,28.86,35.82,26.5,33.87,9.33,3.75,28.95,1630,95.7,183.8,56.9
1.706,79.0,38,Male,2,1,lose_fat,39.69,20.72,16.37,45.22,13.55,4.07,27.15,1790,122.9,180.8,63.9
1.743,78.7,30,Female,1,3,gain_muscle,34.25,28.67,22.55,39.71,10.23,3.63,25.88,2157,173.4,214.6,67.2
1.667,59.2,17,Female,3,1,gain_muscle,24.02,23.11,13.68,33.3,9.25,2.44,21.29,2334,106.6,303.9,76.9
1.528,64.3,54,Female,3,1,gain_muscle,26.0,23.46,15.08,37.2,10.13,3.26,27.54,1969,113.1,222.8,69.5
1.842,91.8,42,Male,2,2,lose_fat,46.81,26.17,24.03,49.47,12.84,4.34,27.05,1988,151.5,206.2,61.9
1.717,75.9,26,Male,3,3,gain_muscle,39.23,18.95,14.39,44.38,12.28,3.2,25.76,2998,163.5,377.4,92.7
1.564,55.4,48,Female,2,1,maintain,22.1,30.32,16.8,27.83,7.72,2.76,22.67,1499,85.2,180.2,48.6
1.556,51.7,61,Female,3,2,lose_fat,23.7,26.1,13.51,29.81,7.0,2.63,21.38,1209,84.7,114.0,46.0
1.525,57.3,33,Female,2,1,gain_muscle,25.21,25.49,14.62,31.35,7.71,2.8,24.67,1854,99.5,219.3,64.3
1.825,97.2,63,Male,2,1,gain_muscle,46.84,15.43,15.0,58.87,15.83,4.92,29.19,2645,182.9,289.4,84.0
1.779,73.5,61,Male,1,1,gain_muscle,33.55,19.6,14.41,41.44,11.36,4.17,23.22,2009,134.7,194.8,76.8
1.681,65.3,65,Female,5,2,lose_fat,23.6,29.13,19.03,33.16,9.37,4.0,23.12,1853,97.1,215.6,66.9
1.719,60.0,31,Male,3,2,maintain,28.03,24.52,14.72,32.41,8.11,2.88,20.32,2365,103.1,305.9,81.0
1.76,64.8,19,Male,2,2,maintain,29.54,29.56,19.15,32.48,8.06,2.87,20.91,2289,106.9,282.2,81.4
1.65,62.4,27,Female,1,2,maintain,26.15,21.19,13.22,35.07,9.47,2.86,22.91,1609,103.5,180.9,52.4
1.726,56.3,69,Male,1,1,gain_muscle,24.46,14.17,7.98,35.97,8.96,2.49,18.9,1730,93.8,204.8,59.5
1.719,48.8,32,Male,4,3,lose_fat,20.74,26.11,12.74,25.89,6.92,2.14,16.5,1886,91.7,235.6,64.1
1.643,85.6,19,Male,2,2,lose_fat,45.62,28.75,24.6,46.27,10.6,4.38,31.71,1805,134.0,173.5,63.9
1.704,68.4,61,Male,3,3,gain_muscle,27.72,22.54,15.42,38.54,9.61,3.0,23.55,2542,145.0,289.4,89.4
1.636,71.6,57,Male,1,1,lose_fat,31.64,16.17,11.57,43.4,11.16,3.24,26.73,1324,122.3,119.4,39.7
1.626,75.4,39,Female,1,2,lose_fat,32.66,25.94,19.55,42.9,10.93,3.29,28.5,1287,117.8,111.5,41.1
1.594,73.5,19,Female,2,1,lose_fat,35.91,39.5,29.04,32.38,8.15,3.0,28.92,1409,92.9,160.6,43.9
1.737,89.6,39,Male,4,3,gain_muscle,39.54,13.14,11.78,56.21,15.57,3.95,29.71,3471,196.0,427.4,108.6
1.596,52.0,42,Female,3,3,lose_fat,25.67,32.64,16.99,25.85,7.48,2.45,20.42,1280,85.8,141.0,41.4
1.832,99.2,65,Male,1,1,lose_fat,50.69,21.44,21.26,56.55,15.22,4.61,29.56,1682,170.4,111.0,61.8
1.719,62.4,26,Male,1,2,maintain,26.6,21.18,13.22,35.38,9.35,3.24,21.14,1927,110.4,207.8,72.7
1.65,68.5,53,Female,1,1,maintain,30.35,34.68,23.75,31.36,8.69,2.86,25.15,1577,104.3,181.5,48.2
1.667,69.9,16,Female,3,2,lose_fat,29.98,34.01,23.77,33.74,9.13,3.55,25.15,1799,108.3,216.6,55.5
1.748,88.3,23,Male,4,1,gain_muscle,45.29,19.25,16.99,54.14,15.57,3.59,28.88,3424,174.7,413.8,118.9
1.75,70.6,56,Male,2,2,lose_fat,28.88,24.36,17.19,37.24,9.74,2.79,23.04,1548,127.8,147.1,49.8
1.601,68.6,48,Female,5,3,lose_fat,26.6,30.53,20.95,33.78,9.3,2.78,26.77,1944,112.4,228.5,64.5
1.647,73.1,26,Female,4,1,maintain,34.12,31.58,23.1,34.88,9.71,3.43,26.97,2541,99.0,334.9,89.5
1.866,76.5,37,Male,1,1,maintain,32.7,18.29,13.98,44.17,13.91,3.66,21.96,2103,108.2,236.6,80.4
1.771,76.1,32,Female,2,1,gain_muscle,30.69,31.2,23.73,37.26,10.99,3.99,24.25,2312,144.2,258.1,78.1
1.669,64.5,21,Male,1,1,lose_fat,34.09,23.93,15.45,34.34,9.4,2.57,23.18,1390,100.1,140.5,47.5
1.682,68.8,40,Male,4,3,maintain,29.79,16.34,11.25,42.76,11.38,2.62,24.32,2664,126.1,336.3,90.5
1.645,75.2,18,Male,4,3,lose_fat,39.71,18.55,13.94,44.38,12.3,3.49,27.79,2499,155.1,286.0,81.6
1.681,88.5,38,Male,3,2,lose_fat,42.92,15.47,13.68,53.57,14.2,3.87,31.31,2292,177.3,198.8,87.5
1.746,69.7,61,Male,4,2,maintain,28.38,23.8,16.59,37.03,10.63,2.9,22.87,2562,118.0,345.0,78.9
1.698,75.6,16,Male,2,2,lose_fat,32.68,27.5,20.79,38.44,10.89,3.69,26.22,1828,123.5,192.2,62.8
1.537,42.0,33,Female,4,3,gain_muscle,18.0,26.47,11.12,21.56,6.56,2.17,17.79,2218,95.8,283.4,77.9
1.816,84.3,30,Male,3,2,maintain,39.66,27.03,22.77,45.24,10.91,4.72,25.56,2833,150.7,353.0,90.9
1.753,63.0,23,Male,4,3,maintain,27.6,16.52,10.41,39.39,9.48,2.46,20.49,2803,117.4,365.6,96.8
1.572,52.1,56,Female,3,1,gain_muscle,25.0,34.33,17.9,24.07,6.66,2.9,21.1,1836,94.3,232.4,58.8
1.778,63.4,68,Male,2,2,lose_fat,30.65,16.04,10.18,38.25,11.54,3.02,20.08,1522,117.7,150.3,50.0
1.478,56.2,52,Female,2,3,lose_fat,26.0,25.55,14.37,30.15,7.55,2.47,25.76,1100,94.7,99.8,35.8
1.957,104.6,22,Male,1,1,maintain,46.09,21.53,22.51,58.68,14.23,4.86,27.3,2538,159.1,290.7,82.1
1.638,78.2,29,Female,2,1,lose_fat,30.0,28.54,22.32,41.6,11.47,4.04,29.14,1599,110.7,184.0,46.7
1.524,70.0,53,Female,3,2,lose_fat,32.29,29.1,20.36,35.4,10.22,3.36,30.13,1463,103.6,154.1,48.0
1.927,94.6,34,Male,3,2,lose_fat,46.8,14.42,13.64,57.96,16.98,5.22,25.45,2630,186.4,274.2,87.5
1.69,60.6,22,Female,2,1,lose_fat,29.51,45.0,27.27,25.2,7.23,2.93,21.23,1203,62.6,152.9,37.9
1.576,61.0,29,Female,5,3,lose_fat,27.59,19.58,11.94,34.5,9.53,2.72,24.57,2114,118.4,236.6,77.1
1.537,43.7,31,Female,4,3,lose_fat,18.94,37.99,16.62,20.0,5.1,2.1,18.52,1265,63.6,154.3,43.7
1.752,73.1,56,Male,2,1,maintain,37.18,10.13,7.41,46.49,13.02,4.0,23.81,2127,108.5,259.9,72.6
1.739,78.0,35,Male,3,2,gain_muscle,37.96,19.54,15.24,44.32,12.65,3.95,25.78,2928,154.2,339.3,106.0
1.588,49.2,55,Female,3,2,gain_muscle,20.58,29.16,14.34,26.35,6.65,2.06,19.5,1932,101.2,241.4,62.4
1.712,69.8,19,Male,4,3,lose_fat,34.47,32.72,22.84,34.91,8.41,4.19,23.8,2236,109.9,272.9,78.3
1.529,65.5,62,Female,1,1,gain_muscle,29.16,28.71,18.8,33.28,10.2,2.47,28.02,1598,119.8,154.4,55.7
1.785,85.3,56,Male,4,3,lose_fat,38.59,28.36,24.19,43.9,12.92,3.48,26.75,2311,146.5,263.4,74.6
1.752,82.1,57,Male,2,1,lose_fat,38.95,25.74,21.13,46.47,11.58,3.4,26.73,1641,126.4,146.4,61.1
1.699,81.7,30,Male,3,1,lose_fat,42.91,16.91,13.82,49.56,14.17,3.67,28.32,2252,131.4,251.8,79.9
1.694,47.4,45,Male,3,3,lose_fat,22.24,20.95,9.93,27.85,6.92,2.29,16.5,1538,86.1,201.4,43.1
1.545,56.7,43,Female,1,1,lose_fat,24.66,34.13,19.35,28.21,7.26,2.47,23.75,1100,78.1,116.4,35.8
1.786,78.8,22,Male,1,1,gain_muscle,35.71,17.93,14.12,47.32,12.49,3.85,24.7,2358,133.1,277.8,79.4
1.683,60.1,26,Female,2,1,maintain,27.65,23.45,14.09,34.16,9.19,2.57,21.2,1861,90.1,242.6,58.9
1.604,65.5,47,Female,4,3,lose_fat,28.44,41.99,27.52,26.53,7.71,3.18,25.47,1517,92.9,184.0,45.5
1.712,55.4,63,Female,3,2,lose_fat,25.45,30.08,16.65,28.45,8.31,2.82,18.9,1268,84.3,131.4,45.0
1.575,51.5,16,Female,3,3,gain_muscle,23.33,24.07,12.39,28.69,7.14,2.61,20.74,2300,114.7,284.8,78.0
1.776,81.0,48,Male,3,1,gain_muscle,39.94,15.58,12.62,49.31,14.04,4.2,25.69,2804,152.1,360.4,83.8
1.695,77.0,67,Female,2,1,maintain,28.15,36.97,28.49,35.95,10.36,3.72,26.82,1892,107.1,225.3,62.5
1.589,51.8,20,Female,2,1,gain_muscle,25.53,27.61,14.29,26.68,7.19,2.37,20.51,1885,98.1,251.4,54.1
1.758,82.3,69,Male,1,2,gain_muscle,42.14,21.22,17.47,46.37,11.33,4.66,26.64,2147,146.7,240.6,66.4
1.658,69.8,62,Female,2,1,lose_fat,28.95,30.14,21.04,36.13,10.57,3.37,25.39,1286,91.7,133.7,42.7
1.73,78.7,16,Male,2,1,maintain,41.63,21.36,16.8,44.47,12.4,3.88,26.29,2477,122.4,295.9,89.3
1.786,99.9,44,Male,3,1,maintain,52.12,20.21,20.19,58.21,15.24,4.61,31.29,2964,158.0,370.6,94.4
1.81,89.9,30,Male,2,1,maintain,40.68,23.03,20.71,52.48,14.62,4.75,27.46,2582,130.0,294.3,98.3
1.625,57.2,21,Female,3,2,gain_muscle,23.33,30.05,17.19,29.12,7.01,2.6,21.66,2350,117.3,317.4,67.9
1.763,86.7,30,Female,3,2,lose_fat,38.97,38.0,32.95,40.58,10.68,4.3,27.89,1986,122.8,217.6,69.4
1.607,54.8,36,Female,3,1,maintain,24.57,36.01,19.71,25.88,6.85,2.47,21.21,1843,82.8,238.0,62.2
1.651,67.2,23,Male,2,1,lose_fat,30.99,33.88,22.76,32.06,9.07,3.4,24.66,1497,94.6,172.8,47.5
1.692,84.9,25,Male,2,1,maintain,37.08,22.89,19.44,48.44,14.24,4.42,29.65,2518,124.7,297.6,92.1
1.886,106.5,43,Male,2,1,lose_fat,46.4,27.16,28.92,55.84,14.29,5.14,29.95,2224,150.2,250.6,69.0
1.781,73.1,56,Male,1,2,gain_muscle,34.22,19.32,14.13,42.4,12.21,3.39,23.04,2137,152.1,212.5,75.4
